epoch,lr,train_loss
0.0,0.01,47.717874254499165
1.0,0.01,11.400654974437895
2.0,0.01,5.625900927044096
3.0,0.01,4.741215070088704
4.0,0.01,5.074986253465925
5.0,0.01,4.612885634104411
6.0,0.01,4.573920885721843
7.0,0.01,4.35381479490371
8.0,0.01,4.200770889009748
9.0,0.01,4.102040324892316
10.0,0.01,3.977010113852365
11.0,0.01,3.848711615517026
12.0,0.01,3.8097429275512695
13.0,0.01,5.933021057219732
14.0,0.01,6.173258963085356
15.0,0.01,4.049661613646007
16.0,0.01,3.5737532661074685
17.0,0.01,3.3536737873440696
18.0,0.01,3.1523219517299106
19.0,0.01,2.9809843131474087
20.0,0.01,2.7695441813696
21.0,0.01,2.620026707649231
22.0,0.01,2.534836212793986
23.0,0.01,2.3092967839468095
24.0,0.01,2.092176988011315
25.0,0.01,1.8729765982854933
26.0,0.01,1.775657335917155
27.0,0.01,1.6731644755318051
28.0,0.01,1.54156840415228
29.0,0.01,1.3871802261897497
30.0,0.01,1.2807195555596125
31.0,0.01,1.106740074498313
32.0,0.01,1.013330680983407
33.0,0.01,0.9303397195679801
34.0,0.01,0.8680674376941863
35.0,0.01,0.8175453117915562
36.0,0.01,0.7784624951226371
37.0,0.01,0.7311262687047323
38.0,0.01,0.6908231888498578
39.0,0.01,0.650982589948745
40.0,0.01,0.6360027194023132
41.0,0.01,0.5798135115986779
42.0,0.01,0.5519232352574667
43.0,0.01,0.5234077260607765
44.0,0.01,0.5059544656957898
45.0,0.01,0.4908122902824765
46.0,0.01,0.4839152466683161
47.0,0.01,0.48484571349053157
48.0,0.01,0.4745031680379595
49.0,0.01,0.47884011836279006
