epoch,lr,train_loss
0.0,0.0005,4.491682688395183
1.0,0.0005,4.366880689348493
2.0,0.0005,4.0642790113176614
3.0,0.0005,3.7032097521282377
4.0,0.0005,3.200032506670271
5.0,0.0005,2.7083058584304083
6.0,0.0005,2.2955459186009
7.0,0.0005,1.8996303876241047
8.0,0.0005,1.6099897906893776
9.0,0.0005,1.394739642029717
10.0,0.0005,1.4022322297096252
11.0,0.0005,1.2249636366253807
12.0,0.0005,0.9605941318330311
13.0,0.0005,0.8256962781860715
14.0,0.0005,0.7447745317504519
15.0,0.0005,0.7023794878096807
16.0,0.0005,0.6516054073969523
17.0,0.0005,0.5981234908103943
18.0,0.0005,0.5690500310489109
19.0,0.0005,0.5401733631179446
20.0,0.0005,0.5214359519027528
21.0,0.0005,0.5033541066305978
22.0,0.0005,0.48423401088941664
23.0,0.0005,0.46943081276757376
24.0,0.0005,0.4550868074099223
25.0,0.0005,0.43744062383969623
26.0,0.0005,0.42414060944602605
27.0,0.0005,0.4099034496716091
28.0,0.0005,0.39719278187978835
29.0,0.0005,0.38134893774986267
30.0,0.0005,0.37334259634926203
31.0,0.0005,0.3791902930963607
32.0,0.0005,0.3717609317529769
33.0,0.0005,0.3623689143430619
34.0,0.0005,0.36006957434472586
35.0,0.0005,0.35509507003284635
36.0,0.0005,0.34029956516765414
37.0,0.0005,0.3330579087847755
38.0,0.0005,0.31664501769202097
39.0,0.0005,0.3154373254094805
40.0,0.0005,0.31187269233521964
41.0,0.0005,0.31238089147068204
42.0,0.0005,0.30614718794822693
43.0,0.0005,0.2931708182607378
44.0,0.0005,0.28388525758470806
45.0,0.0005,0.2819520178295317
46.0,0.0005,0.28623770815985544
47.0,0.0005,0.28377155533858706
48.0,0.0005,0.28556372154326665
49.0,0.0005,0.27184190778505235
50.0,0.0005,0.25938290925253005
51.0,0.0005,0.2510287421090262
52.0,0.0005,0.24950985752400898
53.0,0.0005,0.24532721510955266
54.0,0.0005,0.24004071667080834
55.0,0.0005,0.23681903027352832
56.0,0.0005,0.23850717218149275
57.0,0.0005,0.24159337793077743
58.0,0.0005,0.23721438149611154
59.0,0.0005,0.23333609387988136
60.0,0.0005,0.2300360891081038
61.0,0.0005,0.2349005157039279
62.0,0.0005,0.22781290113925934
63.0,0.0005,0.2231342586733046
64.0,0.0005,0.22614714148498716
65.0,0.0005,0.22129811062699273
66.0,0.0005,0.22292813658714294
67.0,0.0005,0.22116737848236448
68.0,0.0005,0.21400762597719827
69.0,0.0005,0.20590383453028543
70.0,0.0005,0.20533653100331625
71.0,0.0005,0.2003313891944431
72.0,0.0005,0.20037211832546054
73.0,0.0005,0.20009029834043413
74.0,0.0005,0.19822833296798525
75.0,0.0005,0.20139348861717044
76.0,0.0005,0.20130886137485504
77.0,0.0005,0.19241736545449212
78.0,0.0005,0.18814945362863086
79.0,0.0005,0.18543650209903717
80.0,0.0005,0.18453657839979445
81.0,0.0005,0.18263967902887435
82.0,0.0005,0.1773991279658817
83.0,0.0005,0.17805893648238408
84.0,0.0005,0.1736376008817128
85.0,0.0005,0.17376927250907534
86.0,0.0005,0.17009141828332627
87.0,0.0005,0.17329333935465133
88.0,0.0005,0.18222289851733617
89.0,0.0005,0.17627862805411929
90.0,0.0005,0.16797791563329242
91.0,0.0005,0.16625001529852548
92.0,0.0005,0.1678628155163356
93.0,0.0005,0.16643757266657694
94.0,0.0005,0.16464605075972422
95.0,0.0005,0.16166665085724422
96.0,0.0005,0.15966089353674934
97.0,0.0005,0.16331488532679422
98.0,0.0005,0.1648296763499578
99.0,0.0005,0.15728933612505594
