epoch,lr,train_loss
0.0,0.0005,4.489495958600726
1.0,0.0005,4.371296269553048
2.0,0.0005,4.125094936007545
3.0,0.0005,3.6854223977951777
4.0,0.0005,3.2512336799076627
5.0,0.0005,2.696641893613906
6.0,0.0005,2.3708547183445523
7.0,0.0005,2.0308971518561956
8.0,0.0005,1.7942319767815726
9.0,0.0005,1.5327960508210319
10.0,0.0005,1.3231319643202282
11.0,0.0005,1.1313091743560064
12.0,0.0005,1.0220619354929243
13.0,0.0005,0.933127882934752
14.0,0.0005,0.8215987313361395
15.0,0.0005,0.7260010072163173
16.0,0.0005,0.6530089009375799
17.0,0.0005,0.595877278418768
18.0,0.0005,0.5659996782030378
19.0,0.0005,0.5457191296986171
20.0,0.0005,0.5195672710736593
21.0,0.0005,0.5009355800492423
22.0,0.0005,0.4758708065464383
23.0,0.0005,0.4581815018540337
24.0,0.0005,0.43962420736040386
25.0,0.0005,0.4239472264335269
26.0,0.0005,0.41515416616485235
27.0,0.0005,0.40433363971256076
28.0,0.0005,0.3938456858907427
29.0,0.0005,0.3788835306962331
30.0,0.0005,0.3769881711119697
31.0,0.0005,0.37636031423296246
32.0,0.0005,0.3759358000187647
33.0,0.0005,0.36419710233097985
34.0,0.0005,0.3705467652706873
35.0,0.0005,0.3779163757960002
36.0,0.0005,0.3567908122425988
37.0,0.0005,0.34239438885734197
38.0,0.0005,0.32318074504534405
39.0,0.0005,0.31026888319424223
40.0,0.0005,0.3056859232130505
41.0,0.0005,0.2995521795182001
42.0,0.0005,0.290854241166796
43.0,0.0005,0.2812823560975847
44.0,0.0005,0.27910183724902926
45.0,0.0005,0.27427035570144653
46.0,0.0005,0.2749192210889998
47.0,0.0005,0.2710081835587819
48.0,0.0005,0.2688141876742953
49.0,0.0005,0.25973892992451075
50.0,0.0005,0.2622666202840351
51.0,0.0005,0.2599453102974665
52.0,0.0005,0.2517939422811781
53.0,0.0005,0.2443875748486746
54.0,0.0005,0.24292093018690744
55.0,0.0005,0.23940807864779517
56.0,0.0005,0.2397172436827705
57.0,0.0005,0.23807528189250401
58.0,0.0005,0.24293835248265946
59.0,0.0005,0.24255468731834776
60.0,0.0005,0.2386867737486249
61.0,0.0005,0.23887920379638672
62.0,0.0005,0.2272023061911265
63.0,0.0005,0.22309242188930511
64.0,0.0005,0.23025924180235183
65.0,0.0005,0.2260389725367228
66.0,0.0005,0.21714891351404644
67.0,0.0005,0.2060512417838687
68.0,0.0005,0.20415809750556946
69.0,0.0005,0.21731939344179063
70.0,0.0005,0.2125756676707949
71.0,0.0005,0.20591403543949127
72.0,0.0005,0.1990899613925389
73.0,0.0005,0.19438198137850987
74.0,0.0005,0.192758376399676
75.0,0.0005,0.20510206407024748
76.0,0.0005,0.19873273656481788
77.0,0.0005,0.18869663633051373
78.0,0.0005,0.18874948010558174
79.0,0.0005,0.18585827095167978
80.0,0.0005,0.1867858029547192
81.0,0.0005,0.18545715510845184
82.0,0.0005,0.18164760016259693
83.0,0.0005,0.18299383421738943
84.0,0.0005,0.1774967461824417
85.0,0.0005,0.17171596274489448
86.0,0.0005,0.16991300809951054
87.0,0.0005,0.16858754200594767
88.0,0.0005,0.16881803600561052
89.0,0.0005,0.17691300028846377
90.0,0.0005,0.1677203852505911
91.0,0.0005,0.16332168309461503
92.0,0.0005,0.1724884808063507
93.0,0.0005,0.17062247367132277
94.0,0.0005,0.1706462757928031
95.0,0.0005,0.16998056357815153
96.0,0.0005,0.17214350402355194
97.0,0.0005,0.1740849827017103
98.0,0.0005,0.16222121602012998
99.0,0.0005,0.16138258576393127
