epoch,lr,train_loss
0.0,0.0005,4.493724664052327
1.0,0.0005,4.368864717937651
2.0,0.0005,4.0596906798226495
3.0,0.0005,3.6633860156649636
4.0,0.0005,3.098601193655105
5.0,0.0005,2.59700456119719
6.0,0.0005,2.2232248385747275
7.0,0.0005,1.9122915949140276
8.0,0.0005,1.6316814195542109
9.0,0.0005,1.4191635222662062
10.0,0.0005,1.2885762651761372
11.0,0.0005,1.0966459001813615
12.0,0.0005,0.9608104399272374
13.0,0.0005,0.8602218088649568
14.0,0.0005,0.7664216586521694
15.0,0.0005,0.7129190535772414
16.0,0.0005,0.6582547511373248
17.0,0.0005,0.6068449360983712
18.0,0.0005,0.5777959170795622
19.0,0.0005,0.5507151498681023
20.0,0.0005,0.5368309262252989
21.0,0.0005,0.5109597444534302
22.0,0.0005,0.4834220522925967
23.0,0.0005,0.48225323643003193
24.0,0.0005,0.4609887670902979
25.0,0.0005,0.45287133540425983
26.0,0.0005,0.4415137342044285
27.0,0.0005,0.4180487096309662
28.0,0.0005,0.4067212286449614
29.0,0.0005,0.3899961993807838
30.0,0.0005,0.3950005159491584
31.0,0.0005,0.3794608087766738
32.0,0.0005,0.3688606449535915
33.0,0.0005,0.35846854675383794
34.0,0.0005,0.3534709002290453
35.0,0.0005,0.3728719154993693
36.0,0.0005,0.35497431953748065
37.0,0.0005,0.34203121349925086
38.0,0.0005,0.32836620864414034
39.0,0.0005,0.3169577320416768
40.0,0.0005,0.31321532243774053
41.0,0.0005,0.31666200643494014
42.0,0.0005,0.30472801838602337
43.0,0.0005,0.29766590396563214
44.0,0.0005,0.2920625252383096
45.0,0.0005,0.28396787246068317
46.0,0.0005,0.279268490416663
47.0,0.0005,0.27793748109113603
48.0,0.0005,0.27718634761515115
49.0,0.0005,0.27300054260662626
50.0,0.0005,0.2693335541657039
51.0,0.0005,0.26743059924670626
52.0,0.0005,0.26291176960581825
53.0,0.0005,0.2603456676006317
54.0,0.0005,0.25323455106644405
55.0,0.0005,0.2515350573119663
56.0,0.0005,0.24572497180530004
57.0,0.0005,0.24713448683420816
58.0,0.0005,0.2527459526345843
59.0,0.0005,0.2423493124189831
60.0,0.0005,0.23406339117458888
61.0,0.0005,0.23348711927731833
62.0,0.0005,0.2280073712269465
63.0,0.0005,0.22291685286022367
64.0,0.0005,0.2240299575385593
65.0,0.0005,0.22054892778396606
66.0,0.0005,0.21318172486055464
67.0,0.0005,0.21268456819511594
68.0,0.0005,0.2140753169854482
69.0,0.0005,0.21538489276454562
70.0,0.0005,0.21248609253338405
71.0,0.0005,0.2064698821022397
72.0,0.0005,0.2022726195199149
73.0,0.0005,0.20183766030129932
74.0,0.0005,0.20023741324742636
75.0,0.0005,0.19866322264784858
76.0,0.0005,0.22013051453090848
77.0,0.0005,0.21409315154665992
78.0,0.0005,0.20651728056726001
79.0,0.0005,0.20760485317025865
80.0,0.0005,0.20359986665703
81.0,0.0005,0.19474216515109652
82.0,0.0005,0.19223333043711527
83.0,0.0005,0.18883749629770005
84.0,0.0005,0.18503439994085402
85.0,0.0005,0.18112612196377345
86.0,0.0005,0.17320661388692402
87.0,0.0005,0.17142370059376671
88.0,0.0005,0.17216410594327108
89.0,0.0005,0.17482939788273402
90.0,0.0005,0.17550748728570484
91.0,0.0005,0.16891580820083618
92.0,0.0005,0.17020734009288607
93.0,0.0005,0.16409148630641757
94.0,0.0005,0.1647514126130513
95.0,0.0005,0.16347419506027586
96.0,0.0005,0.1642556062766484
97.0,0.0005,0.16038475859732854
98.0,0.0005,0.15982156495253244
99.0,0.0005,0.16185141674109868
