epoch,lr,train_loss
0.0,0.0005,4.491672629401798
1.0,0.0005,4.380694230397542
2.0,0.0005,4.201526823497954
3.0,0.0005,3.7534669807979038
4.0,0.0005,3.281909533909389
5.0,0.0005,2.8135331698826382
6.0,0.0005,2.442803666705177
7.0,0.0005,1.9940444003968012
8.0,0.0005,1.6363246100289481
9.0,0.0005,1.526042143503825
10.0,0.0005,1.3032604115349906
11.0,0.0005,1.1870197086107164
12.0,0.0005,1.0886032042049227
13.0,0.0005,0.9119812221754164
14.0,0.0005,0.8206237980297634
15.0,0.0005,0.7315254637173244
16.0,0.0005,0.6748044150216239
17.0,0.0005,0.6269230388459706
18.0,0.0005,0.5855743232227507
19.0,0.0005,0.5441995632080805
20.0,0.0005,0.5175293385982513
21.0,0.0005,0.5026926753066835
22.0,0.0005,0.490199035122281
23.0,0.0005,0.4822804814293271
24.0,0.0005,0.46686621223177227
25.0,0.0005,0.43985354332696824
26.0,0.0005,0.4308021167914073
27.0,0.0005,0.42748673756917316
28.0,0.0005,0.4074455343541645
29.0,0.0005,0.3980356071676527
30.0,0.0005,0.385270166964758
31.0,0.0005,0.3753447248822167
32.0,0.0005,0.3778882395653498
33.0,0.0005,0.3804885347684224
34.0,0.0005,0.36397661623500643
35.0,0.0005,0.3549001741976965
36.0,0.0005,0.3484477556887127
37.0,0.0005,0.3373736299219586
38.0,0.0005,0.33135350403331576
39.0,0.0005,0.3249292685872033
40.0,0.0005,0.31665703654289246
41.0,0.0005,0.3211230593068259
42.0,0.0005,0.31986805087044123
43.0,0.0005,0.3165589528424399
44.0,0.0005,0.3283574127015613
45.0,0.0005,0.2985724593911852
46.0,0.0005,0.2897951290720985
47.0,0.0005,0.27647569136960165
48.0,0.0005,0.2742915330898194
49.0,0.0005,0.27016968883219217
50.0,0.0005,0.2618089602107093
51.0,0.0005,0.2580996553103129
52.0,0.0005,0.25893674861817134
53.0,0.0005,0.25190921198754085
54.0,0.0005,0.24230181461288816
55.0,0.0005,0.24365772165003277
56.0,0.0005,0.2457699506055741
57.0,0.0005,0.24556971589724222
58.0,0.0005,0.23757071509247735
59.0,0.0005,0.23558186420372554
60.0,0.0005,0.2569750738995416
61.0,0.0005,0.23771048940363385
62.0,0.0005,0.23519729787395113
63.0,0.0005,0.23607237069379716
64.0,0.0005,0.22540838164942606
65.0,0.0005,0.21858345752670652
66.0,0.0005,0.21298290718169438
67.0,0.0005,0.21911998589833578
68.0,0.0005,0.23416366818405332
69.0,0.0005,0.22937572641032083
70.0,0.0005,0.21889380259173258
71.0,0.0005,0.20753757513704754
72.0,0.0005,0.201150914033254
73.0,0.0005,0.19589697747003465
74.0,0.0005,0.1883347552447092
75.0,0.0005,0.1941236470426832
76.0,0.0005,0.1892931347801572
77.0,0.0005,0.1873491108417511
78.0,0.0005,0.19204960550580705
79.0,0.0005,0.18960231187797727
80.0,0.0005,0.18628859803790138
81.0,0.0005,0.1885408383040201
82.0,0.0005,0.1856818830683118
83.0,0.0005,0.1777631640434265
84.0,0.0005,0.17748077994301206
85.0,0.0005,0.17359362613587154
86.0,0.0005,0.16958776187329067
87.0,0.0005,0.16801994755154565
88.0,0.0005,0.1656633054926282
89.0,0.0005,0.1616619945991607
90.0,0.0005,0.16829024113359906
91.0,0.0005,0.1630470199244363
92.0,0.0005,0.16123452002093905
93.0,0.0005,0.16244722264153616
94.0,0.0005,0.16664256581238338
95.0,0.0005,0.16934825621900104
96.0,0.0005,0.1728071031116304
97.0,0.0005,0.17187796320234025
98.0,0.0005,0.1597841814869926
99.0,0.0005,0.15835587964171455
