epoch,lr,train_loss
0.0,0.01,32.9514475322905
1.0,0.01,6.764134588695708
2.0,0.01,5.116536049615769
3.0,0.01,4.931298937116351
4.0,0.01,4.806167307354155
5.0,0.01,5.06336768468221
6.0,0.01,4.44668249856858
7.0,0.01,4.748211792537144
8.0,0.01,4.268249398186093
9.0,0.01,3.9906506878989085
10.0,0.01,3.8504681246621266
11.0,0.01,3.722762017022996
12.0,0.01,3.6462311971755255
13.0,0.01,3.485193752107166
14.0,0.01,3.324777909687587
15.0,0.01,3.1963879267374673
16.0,0.01,2.9592329206920804
17.0,0.01,2.6966295696440197
18.0,0.01,2.427018721898397
19.0,0.01,2.1689804451806203
20.0,0.01,1.9750302632649739
21.0,0.01,1.8318829479671659
22.0,0.01,1.8145139785039992
23.0,0.01,1.5214430434363229
24.0,0.01,1.3281390014148893
25.0,0.01,1.1762373589334034
26.0,0.01,1.0830418325605846
27.0,0.01,0.9902059123629615
28.0,0.01,0.9188382597196669
29.0,0.01,0.861017902692159
30.0,0.01,0.8266495210783822
31.0,0.01,0.733221153418223
32.0,0.01,0.678583698613303
33.0,0.01,0.6161281750315711
34.0,0.01,0.5831037518523988
35.0,0.01,0.5718600352605184
36.0,0.01,0.5500517473334358
37.0,0.01,0.5109739615803673
38.0,0.01,0.4846728032543546
39.0,0.01,0.473136237689427
40.0,0.01,0.46725874571573167
41.0,0.01,0.44415728534970966
42.0,0.01,0.4276503154209682
43.0,0.01,0.40106348054749624
44.0,0.01,0.38947827901159016
45.0,0.01,0.39459629569734844
46.0,0.01,0.4078538871946789
47.0,0.01,0.44492833954947336
48.0,0.01,0.40525199260030476
49.0,0.01,0.39206381071181523
